LINK_ID,도로등급,도로명,시도,구군,연장km,차선수,승용_전일,승용_7_9,승용_18_20,승용_8,승용_9,승용_19,승용_20,버스_전일,버스_7_9,버스_18_20,버스_8,버스_9,버스_19,버스_20,화물_전일,화물_7_9,화물_18_20,화물_8,화물_9,화물_19,화물_20,합계_전일,합계_7_9,합계_18_20,합계_8,합계_9,합계_19,합계_20
1036957,일반국도,동일로,서울특별시,노원구,1.0140,6,20476,3786,4107,1372,1552,1499,1100,16817,3169,3539,1157,1337,1307,934,1064,177,164,66,58,55,57,2595,441,404,149,158,137,109
1036958,일반국도,동일로,서울특별시,노원구,1.0140,6,22178,3992,4191,1385,1569,1549,1105,18284,3260,3623,1146,1325,1360,930,1080,200,163,65,65,56,51,2814,533,404,175,178,132,124
1036960,도시고속도로,동부간선도로,서울특별시,노원구,0.3550,3,60632,8025,8933,2602,2749,2705,3186,52123,6694,8005,2241,2331,2486,2749,414,74,60,10,35,16,33,8095,1259,867,351,384,203,404
1036961,도시고속도로,동부간선도로,서울특별시,노원구,1.2320,2,53839,7024,6537,2379,2276,2044,2242,47668,6018,5818,2108,1987,1873,2058,507,89,86,16,40,35,17,5663,917,633,254,250,136,167
1036977,도시고속도로,동부간선도로,서울특별시,노원구,0.6000,2,62419,9943,9020,3248,3132,3075,2701,54725,8736,8022,2897,2744,2765,2377,383,72,41,16,15,13,12,7311,1137,957,336,373,297,312
1036986,일반국도,동일로,서울특별시,노원구,1.2220,6,22948,4349,3946,1582,1627,1418,1058,19740,3725,3504,1386,1407,1274,940,966,187,147,66,57,52,38,2242,437,295,130,163,92,80
1036987,일반국도,동일로,서울특별시,노원구,0.9090,6,21751,3995,4374,1515,1624,1541,1312,18468,3405,3889,1296,1430,1384,1168,964,172,147,70,49,54,48,2318,418,337,149,144,103,96
1037024,도시고속도로,동부간선도로,서울특별시,노원구,1.2290,3,68173,8624,10304,2903,2859,3244,3413,58653,7102,9263,2448,2378,2978,3104,517,95,92,27,38,44,16,9004,1427,948,428,443,222,292
1037026,도시고속도로,동부간선도로,서울특별시,중랑구,1.4420,3,54942,8516,8712,2730,2559,2823,3005,47553,7198,7823,2269,2149,2592,2657,373,62,70,21,22,29,24,7016,1257,820,441,388,203,324
1037060,일반국도,동일로,서울특별시,노원구,0.0410,6,24286,4751,4671,1941,1687,1653,1331,20856,4112,4112,1728,1459,1458,1217,888,204,148,64,72,60,34,2543,435,412,149,157,135,80
1037061,일반국도,용마산로,서울특별시,중랑구,0.9520,6,24795,4619,4531,1693,1679,1627,1310,21225,3883,4018,1426,1450,1440,1175,1010,153,144,55,57,47,48,2560,584,368,212,172,139,88
1037062,일반국도,경춘북로,서울특별시,중랑구,0.1390,4,16027,2663,2298,720,1183,726,777,13084,2101,1830,517,999,553,667,766,116,121,53,39,42,34,2177,444,348,149,145,132,76
1037063,일반국도,경춘북로,서울특별시,중랑구,0.1390,4,15106,3273,3130,1158,1276,1088,847,12395,2743,2837,985,1044,979,761,667,137,109,40,49,40,30,2044,393,183,133,183,69,55
1037065,일반국도,망우로,서울특별시,중랑구,0.2860,6,24785,4405,4335,1571,1616,1554,1233,21013,3693,3855,1345,1386,1399,1089,1490,274,229,90,76,75,86,2282,436,252,136,153,80,59
1037066,일반국도,망우로,서울특별시,중랑구,0.2860,6,24939,4479,4493,1665,1677,1592,1331,21037,3678,3854,1380,1372,1356,1142,1444,221,237,82,80,72,87,2458,580,400,202,226,163,101
1037069,일반국도,망우로,서울특별시,중랑구,0.4130,6,25107,4235,4418,1545,1606,1591,1335,20877,3483,3867,1295,1328,1406,1175,1624,256,251,81,93,82,81,2606,497,302,170,184,103,80
1037070,일반국도,망우로,서울특별시,중랑구,0.4790,6,25783,4389,5006,1559,1619,1873,1415,21713,3631,4405,1322,1386,1663,1247,1676,274,271,89,94,91,89,2394,484,329,148,139,118,79
1037102,도시고속도로,동부간선도로,서울특별시,중랑구,1.3890,3,71192,9456,10644,3119,3452,3564,3455,60835,7828,9285,2585,2932,3101,2979,734,128,136,40,51,46,46,9623,1500,1223,494,469,418,429
1037105,일반국도,동일로,서울특별시,중랑구,0.4080,4,17449,2106,3997,764,879,1524,1043,15375,1709,3646,667,758,1444,937,451,70,73,23,20,22,25,1623,328,278,75,101,58,81
1037106,일반국도,동일로,서울특별시,중랑구,0.4080,4,20238,4432,3422,1720,1582,1262,850,17712,3856,3067,1511,1366,1134,775,444,107,58,42,30,20,15,2081,470,296,167,187,108,60
1037111,일반국도,망우로,서울특별시,동대문구,0.1250,6,30259,5662,5651,2264,2074,1905,1832,24684,4559,4775,1904,1707,1585,1607,1978,316,302,96,107,103,95,3596,785,574,263,260,217,130
1037112,일반국도,망우로,서울특별시,동대문구,0.1250,6,28976,4821,5423,1737,1673,1828,1703,23553,3840,4599,1406,1347,1551,1456,1891,295,299,103,97,106,90,3532,685,525,228,229,171,157
1037113,일반국도,망우로,서울특별시,중랑구,0.2840,6,24142,4372,4151,1601,1578,1402,1294,19790,3631,3470,1360,1328,1178,1075,1851,267,317,82,101,109,101,2501,473,365,158,150,115,118
1037114,일반국도,망우로,서울특별시,동대문구,0.2840,6,25192,4195,4801,1550,1627,1643,1364,20785,3397,4062,1276,1374,1385,1162,1830,280,293,88,105,104,88,2577,517,446,186,148,154,114
1037116,일반국도,망우로,서울특별시,중랑구,0.1040,6,29148,4653,4949,1705,1570,1649,1655,23828,3748,4094,1439,1261,1304,1472,1887,293,298,82,106,110,80,3433,610,558,183,203,235,104
1037117,일반국도,망우로,서울특별시,중랑구,0.1040,6,28392,4969,5033,1845,1640,1778,1527,23283,4142,4147,1594,1349,1503,1290,1980,262,345,81,101,119,108,3129,564,542,169,190,157,129
1037124,일반국도,왕산로,서울특별시,동대문구,0.3440,6,25938,4265,4878,1560,1632,1632,1703,21566,3468,4236,1273,1354,1409,1530,1618,251,241,94,82,78,82,2754,544,401,192,196,145,91
1037125,일반국도,망우로,서울특별시,동대문구,1.2890,6,28153,5077,5086,1782,1771,1783,1502,23086,4241,4286,1501,1488,1510,1276,1721,287,264,95,96,86,90,3347,549,536,186,187,187,136
1037143,도시고속도로,동부간선도로,서울특별시,노원구,0.7240,2,44494,6843,5566,2317,2240,1625,1923,37244,5460,4839,1893,1820,1426,1755,1044,165,149,69,55,64,19,6207,1218,578,355,365,135,149
1037156,도시고속도로,동부간선도로,서울특별시,중랑구,1.0710,3,64196,8526,10456,2783,2719,3424,3429,55460,7226,9408,2317,2360,3113,3061,620,98,98,34,35,44,20,8116,1203,951,432,324,267,348
1037162,도시고속도로,태릉구리간고속화도로,서울특별시,중랑구,0.7590,3,63805,10791,10304,3761,3722,3430,3386,56033,9422,9207,3287,3262,3027,3031,594,108,97,35,36,40,25,7177,1262,999,439,424,363,330
1037164,일반국도,망우로,서울특별시,중랑구,0.2390,2,11572,2426,1855,790,795,667,524,9141,1858,1484,639,604,530,429,577,122,92,43,42,35,24,1854,445,279,107,150,102,71
1037183,일반국도,동일로,서울특별시,중랑구,0.2360,1,11819,1783,2184,589,706,747,645,9828,1384,1894,469,579,649,569,575,107,99,34,34,36,28,1416,292,190,86,93,62,47
1037188,도시고속도로,내부순환로,서울특별시,성북구,2.5320,3,77760,12406,11684,4308,3941,3876,3921,69380,10896,10375,3757,3440,3420,3471,536,117,72,40,36,20,31,7844,1392,1236,510,465,435,419
1037189,도시고속도로,내부순환로,서울특별시,성북구,0.6860,3,62459,9734,10280,3701,3063,3389,3498,56622,8773,9380,3367,2793,3123,3151,440,100,78,21,21,23,34,5397,861,822,313,249,243,313
1037190,도시고속도로,북부간선도로,서울특별시,중랑구,2.2530,2,38522,6618,5159,2232,2147,1808,1599,32829,5396,4535,1820,1779,1505,1430,214,40,32,10,9,8,15,5479,1183,592,402,359,295,154
1037192,도시고속도로,내부순환로,서울특별시,성북구,1.1520,2,29648,5705,4749,2054,1902,1568,1351,26267,4770,4548,1764,1560,1490,1313,137,26,21,7,9,7,7,3245,911,181,284,334,72,31
1037197,도시고속도로,북부간선도로,서울특별시,성북구,1.9640,2,56726,8324,8774,2830,2725,2897,2950,48806,7040,7521,2390,2315,2519,2449,452,101,62,38,41,21,19,7468,1183,1192,402,369,357,483
1037199,도시고속도로,북부간선도로,서울특별시,성북구,2.3220,2,39033,6692,5886,2300,2205,2061,1649,33735,5500,5137,1882,1838,1804,1442,256,44,35,16,16,15,10,5042,1147,714,401,352,242,197
1037203,도시고속도로,북부간선도로,서울특별시,성북구,1.9850,2,50976,8429,6650,2870,2628,2075,2275,43286,7161,5524,2450,2245,1755,1836,359,63,38,20,13,11,18,7331,1205,1087,401,370,309,420
1037209,도시고속도로,동부간선도로,서울특별시,노원구,0.1980,2,46119,7284,6637,2301,2305,2315,2120,40195,6081,5930,1990,1970,2021,1962,545,147,49,52,38,18,14,5379,1057,657,258,298,276,144
1037210,도시고속도로,태릉구리간고속화도로,서울특별시,중랑구,0.5290,3,67989,11280,10213,3822,3739,3535,3166,59788,9909,9039,3361,3285,3197,2731,626,131,101,43,34,30,32,7574,1238,1072,417,419,307,403
1037212,도시고속도로,북부간선도로,서울특별시,성북구,1.0280,2,36206,5964,5889,2114,1797,2096,1858,32350,5146,5530,1828,1472,1981,1752,103,15,14,4,4,4,4,3752,803,346,282,322,112,102
1037226,도시고속도로,동부간선도로,서울특별시,노원구,0.0570,2,42072,6587,4999,2152,2197,1503,1815,36985,5756,4520,1918,1943,1387,1719,544,102,65,17,45,16,25,4542,729,413,216,209,100,71
1037231,일반국도,동일로,서울특별시,노원구,0.8670,6,24250,4300,4810,1403,1858,1668,1491,20238,3554,4216,1133,1597,1473,1309,1199,226,198,82,67,64,70,2813,521,396,189,194,131,111
1037259,도시고속도로,동부간선도로,서울특별시,성북구,0.5050,3,66363,10894,9483,3609,3586,3233,2686,58900,9682,8575,3242,3181,2922,2420,663,134,99,44,43,32,33,6800,1077,808,323,362,279,233
1037298,일반국도,경춘북로,서울특별시,중랑구,0.0460,5,27475,4683,5350,1334,2105,1863,1579,23852,4021,4753,1119,1885,1657,1441,975,146,165,57,54,52,49,2648,516,431,158,166,154,89
1037299,일반국도,경춘북로,서울특별시,중랑구,0.0460,5,17694,3243,3124,1196,1233,1137,743,14091,2636,2774,992,959,1003,658,808,175,123,54,63,41,41,2795,433,227,150,211,93,44
1037317,일반국도,망우로,서울특별시,중랑구,0.1810,2,15260,2579,2815,859,935,1043,750,13497,2241,2574,744,822,952,702,562,86,76,35,32,26,20,1201,253,165,81,81,64,28
1037328,도시고속도로,북부간선도로,서울특별시,성북구,1.0430,2,40655,5854,6052,1852,2080,2130,1814,35322,4984,5360,1608,1747,1859,1740,156,44,29,7,30,12,10,5178,825,661,237,302,258,64
1038093,고속도로,수도권제1순환고속도로,서울특별시,송파구,0.4560,4,82563,16181,11557,5529,5342,3954,2962,66763,13167,9567,4733,4081,3231,2387,1238,215,194,59,56,70,43,14563,2799,1794,737,1205,652,531
1038300,도시고속도로,올림픽대로,서울특별시,강동구,0.5430,4,95673,18564,14448,6538,6435,5034,4392,86075,16677,13303,5965,5854,4688,3983,1579,258,334,79,77,101,138,8019,1628,812,494,504,246,271
1038301,일반국도,천호대로,서울특별시,강동구,0.7130,5,30827,5679,5710,2071,2145,1997,1634,25651,4656,4954,1730,1781,1732,1454,1788,339,268,108,118,90,81,3387,683,489,232,246,176,99
1038308,일반국도,천호대로,서울특별시,강동구,0.3970,4,32100,5924,5706,2268,2278,2043,1624,27461,5051,4998,1956,1946,1796,1447,1475,287,242,109,96,82,80,3164,585,467,202,236,165,97
1038354,도시고속도로,올림픽대로,서울특별시,강동구,0.1880,4,69636,11825,13064,4322,4173,4559,3821,62717,10627,11693,3848,3777,4117,3433,1618,294,262,110,107,91,93,5301,903,1108,363,289,350,294
1038359,고속도로,수도권제1순환고속도로,서울특별시,강동구,0.0900,4,79188,12118,11905,3978,3742,3782,3794,59360,8874,10331,2936,2636,3348,3299,888,147,201,51,49,67,75,18941,3097,1375,991,1057,367,421
1038360,고속도로,수도권제1순환고속도로,서울특별시,강동구,0.2610,3,33131,5944,6044,1938,2266,2036,1876,26231,4722,5227,1465,1916,1800,1663,423,74,63,33,26,30,18,6477,1148,754,441,324,206,195
1038363,고속도로,수도권제1순환고속도로,서울특별시,강동구,0.4430,4,81818,15244,11039,4970,5047,3611,3211,63670,12051,8900,3952,3876,2796,2688,950,150,214,47,50,93,42,17198,3042,1925,970,1121,723,481
1038387,고속도로,수도권제1순환고속도로,서울특별시,강동구,1.9980,6,127830,19734,19129,6602,7289,6389,5868,93541,13847,15954,4799,5118,5269,4977,1436,331,297,118,131,127,95,32853,5557,2880,1686,2040,994,797
1038442,도시고속도로,올림픽대로,서울특별시,강동구,0.8400,4,90918,14015,15624,4618,4857,5087,5202,79950,12137,14079,3969,4257,4554,4777,1500,257,255,81,103,90,85,9469,1620,1291,568,496,443,340
1038447,도시고속도로,올림픽대로,서울특별시,강동구,0.7990,4,86233,13005,15506,4381,4487,5156,5218,76423,11307,13877,3771,3985,4558,4748,1456,214,262,71,68,104,80,8355,1484,1368,538,434,494,390
1038459,도시고속도로,올림픽대로,서울특별시,강동구,0.4020,4,86154,15370,13056,5231,5624,4170,4057,73719,12476,11813,4408,4622,3803,3670,1585,230,312,66,82,88,138,10849,2665,930,757,921,279,249
1038501,고속도로,수도권제1순환고속도로,서울특별시,강동구,0.2220,4,91109,16487,12656,5703,5228,4353,3288,68779,12795,10337,4406,4043,3555,2751,823,200,148,81,64,44,33,21506,3492,2172,1216,1121,755,504
1038503,도시고속도로,올림픽대로,서울특별시,강동구,2.1170,4,95114,17248,14983,6147,5990,5027,4806,81660,14483,13473,5224,5025,4547,4331,2024,287,340,111,104,108,111,11429,2477,1171,811,861,372,364
1038508,도시고속도로,올림픽대로,서울특별시,강동구,0.6990,4,91033,14922,13400,4729,5532,4531,4266,76600,12259,11837,3800,4702,3988,3783,1722,336,282,68,187,93,110,12711,2326,1282,860,643,450,373
1038512,고속도로,수도권제1순환고속도로,서울특별시,강동구,0.3350,2,19868,2967,4473,794,1275,1966,900,12798,1479,3864,327,817,1762,733,207,49,29,17,16,11,7,6864,1441,580,451,442,193,160
1038513,고속도로,수도권제1순환고속도로,서울특별시,강동구,1.7090,2,81043,12487,13299,4195,4449,4449,4272,61493,9212,11307,3132,3261,3754,3687,840,162,206,58,62,77,65,18710,3112,1786,1005,1126,618,520
1038515,도시고속도로,올림픽대로,서울특별시,강동구,0.3620,4,55417,8752,9464,2881,3268,3266,3056,50975,7987,8715,2615,3011,3014,2854,1086,224,182,64,90,61,70,3356,541,566,202,167,190,132
1038517,도시고속도로,올림픽대로,서울특별시,강동구,0.1390,4,70614,11990,11925,4241,4434,4195,3922,62924,10645,10573,3735,3938,3753,3445,1886,348,305,130,127,108,95,5804,997,1046,376,369,334,381
1038552,도시고속도로,올림픽대로,서울특별시,강동구,0.6010,4,96700,15773,16315,5294,5711,5491,5098,80659,12609,14663,4322,4366,4894,4582,1746,310,268,94,141,83,98,14295,2854,1384,878,1204,514,418
1041389,일반국도,동일로,서울특별시,노원구,0.2360,3,43717,7003,9394,2297,3185,3287,2959,38773,6106,8729,2002,2848,3084,2751,876,160,128,51,53,42,42,4069,740,537,245,285,161,166
1041393,도시고속도로,동부간선도로,서울특별시,노원구,0.5150,2,37734,6205,6228,2025,2015,2243,1741,32109,5102,5419,1640,1680,1991,1573,271,65,39,35,16,15,9,5355,1039,770,351,319,237,159
1041396,일반국도,동일로,서울특별시,노원구,0.7140,6,27943,5352,4714,1948,1905,1667,1316,23600,4563,4108,1664,1639,1469,1164,1150,209,169,76,77,61,45,3194,582,438,208,190,138,106
1041397,일반국도,동일로,서울특별시,노원구,0.0600,6,27979,4856,5995,1796,1956,1962,1915,23415,4020,5318,1507,1661,1741,1723,755,139,140,46,49,41,45,3809,696,536,242,246,180,146
1041401,일반국도,동일로,서울특별시,노원구,0.1150,4,22025,5383,3400,1989,1926,1160,947,17690,4557,2832,1676,1648,967,817,1021,209,129,78,78,37,47,3314,616,438,235,199,156,83
1041402,일반국도,동일로,서울특별시,노원구,0.1150,4,23013,4114,4393,1516,1696,1419,1412,18563,3161,3912,1174,1381,1249,1272,1060,222,141,81,66,64,38,3390,732,341,261,249,106,102
1041457,일반국도,동일로,서울특별시,노원구,0.0740,2,22323,3996,4559,1456,1655,1516,1512,18613,3201,4116,1159,1417,1372,1358,769,168,116,63,38,41,36,2941,626,324,234,199,102,117
1062568,도시고속도로,자유로,서울특별시,마포구,0.4610,5,126991,19036,20000,6469,6361,6596,6585,112976,16786,18314,5693,5691,5944,6042,1514,253,237,94,92,89,87,12501,1997,1449,683,577,563,456
1062576,일반국도,개화동로,서울특별시,강서구,1.4880,3,50810,8568,10808,3010,3371,3915,2965,40314,6865,8433,2406,2717,3018,2407,631,109,142,34,49,57,39,9865,1595,2233,571,605,840,519
1063421,일반국도,중앙로,서울특별시,서초구,0.0210,2,20997,4829,4109,1849,1806,1574,1162,17963,4129,3630,1580,1585,1370,1030,1655,335,279,126,122,92,98,1379,366,201,144,99,112,35
1063422,일반국도,양재대로,서울특별시,서초구,0.2190,2,23756,4143,4700,1500,1649,1885,1218,21632,3740,4380,1391,1509,1775,1122,795,129,117,41,59,42,30,1328,274,204,68,82,69,66
1063423,일반국도,양재대로,서울특별시,서초구,0.3070,2,39600,6075,5682,2138,1967,1756,1959,34831,5181,4960,1831,1638,1494,1746,789,151,139,58,56,46,56,3981,743,582,249,274,215,157
1063459,도시고속도로,올림픽대로,서울특별시,강동구,0.5770,4,78299,12888,14415,4347,4402,5023,4403,69228,11313,12913,3850,3892,4510,3928,1566,296,330,116,99,108,135,7504,1281,1173,382,412,405,341
1063475,도시고속도로,올림픽대로,서울특별시,강동구,0.3040,4,72884,13811,10913,4702,4466,3623,3309,64097,11898,9865,4099,3882,3303,3001,1638,307,313,103,102,93,123,7149,1605,733,499,482,226,184
1063476,도시고속도로,올림픽대로,서울특별시,강동구,0.2310,4,95839,15975,15163,5101,5791,5327,4682,83653,13723,13614,4292,5101,4745,4228,1791,335,285,130,103,103,98,10396,1917,1266,679,586,479,357
1064477,일반국도,동일로,서울특별시,노원구,0.6760,6,22490,4051,4377,1407,1754,1495,1300,18935,3420,3817,1193,1527,1300,1132,1050,184,174,61,63,58,59,2505,446,388,152,164,138,109
1064478,일반국도,동일로,서울특별시,노원구,0.8670,6,23787,4827,4021,1897,1711,1383,1113,19790,4077,3457,1642,1456,1188,952,1184,207,188,74,70,62,64,2812,544,376,182,185,133,97
1064499,일반국도,동일로,서울특별시,노원구,0.6760,6,19645,3583,3771,1291,1478,1332,964,16217,2983,3212,1088,1267,1141,812,1007,180,164,62,60,54,50,2420,419,394,140,152,137,102
1064540,일반국도,동일로,서울특별시,노원구,0.9090,6,24968,5104,4179,1891,1963,1522,1116,21628,4409,3727,1675,1707,1363,1009,984,211,122,74,66,41,33,2356,481,331,141,189,119,74
1064541,일반국도,동일로,서울특별시,노원구,1.2220,6,18764,3263,3831,1159,1396,1333,1072,15749,2775,3408,998,1226,1208,934,851,137,134,48,48,47,41,2165,351,288,113,122,78,96
1064558,일반국도,망우로,서울특별시,동대문구,1.2890,6,28046,4720,5046,1770,1731,1697,1632,23011,3854,4238,1471,1434,1410,1414,1657,251,271,92,84,90,88,3378,615,538,207,213,198,131
1064559,일반국도,왕산로,서울특별시,동대문구,0.3440,6,26237,4673,4872,1699,1666,1714,1466,21496,3828,4183,1411,1417,1478,1270,1825,350,258,126,103,87,88,2915,495,431,162,146,149,108
1064567,일반국도,통일로,서울특별시,은평구,0.4960,6,27694,4913,4882,1736,1992,1763,1400,22214,3923,4022,1403,1513,1433,1226,1514,235,219,92,87,67,67,3965,754,642,241,391,264,107
